Match,Provider,Bet,Team,Timestamp,Score,Living
2340776,ggbet,2.05,Prima,14-04-2020 20:36:58,,
2340776,ggbetru-hidden,2.05,Prima,14-04-2020 20:36:58,,
2340776,thunderpick,2.0,Prima,14-04-2020 20:36:58,,
2340776,lootbet,,Prima,14-04-2020 20:36:58,,
2340776,bet365,,Prima,14-04-2020 20:36:58,,
2340776,1xbet,,Prima,14-04-2020 20:36:58,,
2340776,1xstavka-hidden,,Prima,14-04-2020 20:36:58,,
2340776,pinnacle,1.92,Prima,14-04-2020 20:36:58,,
2340776,buff88,,Prima,14-04-2020 20:36:58,,
2340776,unibet,,Prima,14-04-2020 20:36:58,,
2340776,thunderfire-hidden,,Prima,14-04-2020 20:36:58,,
2340776,parimatch,,Prima,14-04-2020 20:36:58,,
2340776,skrilla-hidden,,Prima,14-04-2020 20:36:58,,
2340776,unikrn,,Prima,14-04-2020 20:36:58,,
2340776,vulkan,2.05,Prima,14-04-2020 20:36:58,,
2340776,vulkanru-hidden,2.05,Prima,14-04-2020 20:36:58,,
2340776,raybet-hidden,,Prima,14-04-2020 20:36:58,,
2340776,dongying-hidden,,Prima,14-04-2020 20:36:58,,
2340776,betwinner,2.04,Prima,14-04-2020 20:36:58,,
2340776,yabo-hidden,2.05,Prima,14-04-2020 20:36:58,,
2340776,shark-hidden,,Prima,14-04-2020 20:36:58,,
2340776,rb88-hidden,,Prima,14-04-2020 20:36:58,,
2340776,bobbet-hidden,2.05,Prima,14-04-2020 20:36:58,,
2340776,luckbox,,Prima,14-04-2020 20:36:58,,
2340775,betway,3.0,Syman,14-04-2020 20:36:58,,
2340775,ggbet,3.54,Syman,14-04-2020 20:36:58,,
2340775,ggbetru-hidden,3.54,Syman,14-04-2020 20:36:58,,
2340775,thunderpick,,Syman,14-04-2020 20:36:58,,
2340775,lootbet,3.15,Syman,14-04-2020 20:36:58,,
2340775,bet365,3.0,Syman,14-04-2020 20:36:58,,
2340775,1xbet,2.74,Syman,14-04-2020 20:36:58,,
2340775,1xstavka-hidden,2.74,Syman,14-04-2020 20:36:58,,
2340775,pinnacle,,Syman,14-04-2020 20:36:58,,
2340775,buff88,3.56,Syman,14-04-2020 20:36:58,,
2340775,unibet,,Syman,14-04-2020 20:36:58,,
2340775,thunderfire-hidden,3.56,Syman,14-04-2020 20:36:58,,
2340775,parimatch,,Syman,14-04-2020 20:36:58,,
2340775,skrilla-hidden,3.35,Syman,14-04-2020 20:36:58,,
2340775,unikrn,3.25,Syman,14-04-2020 20:36:58,,
2340775,vulkan,3.39,Syman,14-04-2020 20:36:58,,
2340775,vulkanru-hidden,3.39,Syman,14-04-2020 20:36:58,,
2340775,raybet-hidden,,Syman,14-04-2020 20:36:58,,
2340775,dongying-hidden,3.56,Syman,14-04-2020 20:36:58,,
2340775,betwinner,3.52,Syman,14-04-2020 20:36:58,,
2340775,yabo-hidden,3.54,Syman,14-04-2020 20:36:58,,
2340775,shark-hidden,,Syman,14-04-2020 20:36:58,,
2340775,rb88-hidden,2.74,Syman,14-04-2020 20:36:58,,
2340775,bobbet-hidden,3.54,Syman,14-04-2020 20:36:58,,
2340775,luckbox,3.75,Syman,14-04-2020 20:36:58,,
2340775,betway,1.3,Spirit,14-04-2020 20:36:58,,
2340775,ggbet,1.27,Spirit,14-04-2020 20:36:58,,
2340775,ggbetru-hidden,1.27,Spirit,14-04-2020 20:36:58,,
2340775,thunderpick,,Spirit,14-04-2020 20:36:58,,
2340775,lootbet,1.31,Spirit,14-04-2020 20:36:58,,
2340775,bet365,1.36,Spirit,14-04-2020 20:36:58,,
2340775,1xbet,1.45,Spirit,14-04-2020 20:36:58,,
2340775,1xstavka-hidden,1.45,Spirit,14-04-2020 20:36:58,,
2340775,pinnacle,,Spirit,14-04-2020 20:36:58,,
2340775,buff88,1.28,Spirit,14-04-2020 20:36:58,,
2340775,unibet,,Spirit,14-04-2020 20:36:58,,
2340775,thunderfire-hidden,1.27,Spirit,14-04-2020 20:36:58,,
2340775,parimatch,,Spirit,14-04-2020 20:36:58,,
2340775,skrilla-hidden,1.3,Spirit,14-04-2020 20:36:58,,
2340775,unikrn,1.33,Spirit,14-04-2020 20:36:58,,
2340775,vulkan,1.29,Spirit,14-04-2020 20:36:58,,
2340775,vulkanru-hidden,1.29,Spirit,14-04-2020 20:36:58,,
2340775,raybet-hidden,,Spirit,14-04-2020 20:36:58,,
2340775,dongying-hidden,1.27,Spirit,14-04-2020 20:36:58,,
2340775,betwinner,1.3,Spirit,14-04-2020 20:36:58,,
2340775,yabo-hidden,1.27,Spirit,14-04-2020 20:36:58,,
2340775,shark-hidden,,Spirit,14-04-2020 20:36:58,,
2340775,rb88-hidden,1.45,Spirit,14-04-2020 20:36:58,,
2340775,bobbet-hidden,1.27,Spirit,14-04-2020 20:36:58,,
2340775,luckbox,1.22,Spirit,14-04-2020 20:36:58,,
2340749,betway,2.3,Sprout,14-04-2020 20:36:58,,
2340749,ggbet,2.14,Sprout,14-04-2020 20:36:58,,
2340749,ggbetru-hidden,2.14,Sprout,14-04-2020 20:36:58,,
2340749,thunderpick,2.22,Sprout,14-04-2020 20:36:58,,
2340749,lootbet,2.27,Sprout,14-04-2020 20:36:58,,
2340749,bet365,2.25,Sprout,14-04-2020 20:36:58,,
2340749,1xbet,,Sprout,14-04-2020 20:36:58,,
2340749,1xstavka-hidden,,Sprout,14-04-2020 20:36:58,,
2340749,pinnacle,2.3,Sprout,14-04-2020 20:36:58,,
2340749,buff88,2.33,Sprout,14-04-2020 20:36:58,,
2340749,unibet,2.2,Sprout,14-04-2020 20:36:58,,
2340749,thunderfire-hidden,2.28,Sprout,14-04-2020 20:36:58,,
2340749,parimatch,2.25,Sprout,14-04-2020 20:36:58,,
2340749,skrilla-hidden,2.31,Sprout,14-04-2020 20:36:58,,
2340749,unikrn,2.25,Sprout,14-04-2020 20:36:58,,
2340749,vulkan,,Sprout,14-04-2020 20:36:58,,
2340749,vulkanru-hidden,,Sprout,14-04-2020 20:36:58,,
2340749,raybet-hidden,2.25,Sprout,14-04-2020 20:36:58,,
2340749,dongying-hidden,2.28,Sprout,14-04-2020 20:36:58,,
2340749,betwinner,,Sprout,14-04-2020 20:36:58,,
2340749,yabo-hidden,2.14,Sprout,14-04-2020 20:36:58,,
2340749,shark-hidden,,Sprout,14-04-2020 20:36:58,,
2340749,rb88-hidden,,Sprout,14-04-2020 20:36:58,,
2340749,bobbet-hidden,2.14,Sprout,14-04-2020 20:36:58,,
2340749,luckbox,2.26,Sprout,14-04-2020 20:36:58,,
2340749,betway,1.55,forZe,14-04-2020 20:36:58,,
2340749,ggbet,1.66,forZe,14-04-2020 20:36:58,,
2340749,ggbetru-hidden,1.66,forZe,14-04-2020 20:36:58,,
2340749,thunderpick,1.57,forZe,14-04-2020 20:36:58,,
2340749,lootbet,1.59,forZe,14-04-2020 20:36:58,,
2340749,bet365,1.57,forZe,14-04-2020 20:36:58,,
2340749,1xbet,,forZe,14-04-2020 20:36:58,,
2340749,1xstavka-hidden,,forZe,14-04-2020 20:36:58,,
2340749,pinnacle,1.62,forZe,14-04-2020 20:36:58,,
2340749,buff88,1.58,forZe,14-04-2020 20:36:58,,
2340749,unibet,1.61,forZe,14-04-2020 20:36:58,,
2340749,thunderfire-hidden,1.58,forZe,14-04-2020 20:36:58,,
2340749,parimatch,1.6,forZe,14-04-2020 20:36:58,,
2340749,skrilla-hidden,1.57,forZe,14-04-2020 20:36:58,,
2340749,unikrn,1.57,forZe,14-04-2020 20:36:58,,
2340749,vulkan,,forZe,14-04-2020 20:36:58,,
2340749,vulkanru-hidden,,forZe,14-04-2020 20:36:58,,
2340749,raybet-hidden,1.6,forZe,14-04-2020 20:36:58,,
2340749,dongying-hidden,1.58,forZe,14-04-2020 20:36:58,,
2340749,betwinner,,forZe,14-04-2020 20:36:58,,
2340749,yabo-hidden,1.66,forZe,14-04-2020 20:36:58,,
2340749,shark-hidden,,forZe,14-04-2020 20:36:58,,
2340749,rb88-hidden,,forZe,14-04-2020 20:36:58,,
2340749,bobbet-hidden,1.66,forZe,14-04-2020 20:36:58,,
2340749,luckbox,1.58,forZe,14-04-2020 20:36:58,,
2340750,betway,1.65,Japaleno,14-04-2020 20:36:58,,
2340750,ggbet,1.75,Japaleno,14-04-2020 20:36:58,,
2340750,ggbetru-hidden,1.75,Japaleno,14-04-2020 20:36:58,,
2340750,thunderpick,1.73,Japaleno,14-04-2020 20:36:58,,
2340750,lootbet,1.75,Japaleno,14-04-2020 20:36:58,,
2340750,bet365,1.8,Japaleno,14-04-2020 20:36:58,,
2340750,1xbet,,Japaleno,14-04-2020 20:36:58,,
2340750,1xstavka-hidden,,Japaleno,14-04-2020 20:36:58,,
2340750,pinnacle,1.78,Japaleno,14-04-2020 20:36:58,,
2340750,buff88,1.76,Japaleno,14-04-2020 20:36:58,,
2340750,unibet,1.74,Japaleno,14-04-2020 20:36:58,,
2340750,thunderfire-hidden,1.83,Japaleno,14-04-2020 20:36:58,,
2340750,parimatch,1.75,Japaleno,14-04-2020 20:36:58,,
2340750,skrilla-hidden,1.76,Japaleno,14-04-2020 20:36:58,,
2340750,unikrn,1.72,Japaleno,14-04-2020 20:36:58,,
2340750,vulkan,8.5,Japaleno,14-04-2020 20:36:58,,
2340750,vulkanru-hidden,8.5,Japaleno,14-04-2020 20:36:58,,
2340750,raybet-hidden,1.82,Japaleno,14-04-2020 20:36:58,,
2340750,dongying-hidden,1.83,Japaleno,14-04-2020 20:36:58,,
2340750,betwinner,9.55,Japaleno,14-04-2020 20:36:58,,
2340750,yabo-hidden,1.75,Japaleno,14-04-2020 20:36:58,,
2340750,shark-hidden,,Japaleno,14-04-2020 20:36:58,,
2340750,rb88-hidden,,Japaleno,14-04-2020 20:36:58,,
2340750,bobbet-hidden,1.75,Japaleno,14-04-2020 20:36:58,,
2340750,luckbox,1.74,Japaleno,14-04-2020 20:36:58,,
2340750,betway,2.1,Nordavind,14-04-2020 20:36:58,,
2340750,ggbet,2.01,Nordavind,14-04-2020 20:36:58,,
2340750,ggbetru-hidden,2.01,Nordavind,14-04-2020 20:36:58,,
2340750,thunderpick,2.0,Nordavind,14-04-2020 20:36:58,,
2340750,lootbet,2.01,Nordavind,14-04-2020 20:36:58,,
2340750,bet365,1.9,Nordavind,14-04-2020 20:36:58,,
2340750,1xbet,,Nordavind,14-04-2020 20:36:58,,
2340750,1xstavka-hidden,,Nordavind,14-04-2020 20:36:58,,
2340750,pinnacle,2.05,Nordavind,14-04-2020 20:36:58,,
2340750,buff88,2.03,Nordavind,14-04-2020 20:36:58,,
2340750,unibet,2.0,Nordavind,14-04-2020 20:36:58,,
2340750,thunderfire-hidden,1.93,Nordavind,14-04-2020 20:36:58,,
2340750,parimatch,2.01,Nordavind,14-04-2020 20:36:58,,
2340750,skrilla-hidden,2.0,Nordavind,14-04-2020 20:36:58,,
2340750,unikrn,2.0,Nordavind,14-04-2020 20:36:58,,
2340750,vulkan,1.05,Nordavind,14-04-2020 20:36:58,,
2340750,vulkanru-hidden,1.05,Nordavind,14-04-2020 20:36:58,,
2340750,raybet-hidden,1.92,Nordavind,14-04-2020 20:36:58,,
2340750,dongying-hidden,1.93,Nordavind,14-04-2020 20:36:58,,
2340750,betwinner,1.05,Nordavind,14-04-2020 20:36:58,,
2340750,yabo-hidden,2.01,Nordavind,14-04-2020 20:36:58,,
2340750,shark-hidden,,Nordavind,14-04-2020 20:36:58,,
2340750,rb88-hidden,,Nordavind,14-04-2020 20:36:58,,
2340750,bobbet-hidden,2.01,Nordavind,14-04-2020 20:36:58,,
2340750,luckbox,2.0,Nordavind,14-04-2020 20:36:58,,
2340751,betway,,AGO,14-04-2020 20:36:58,,
2340751,ggbet,1.62,AGO,14-04-2020 20:36:58,,
2340751,ggbetru-hidden,1.62,AGO,14-04-2020 20:36:58,,
2340751,thunderpick,,AGO,14-04-2020 20:36:58,,
2340751,lootbet,,AGO,14-04-2020 20:36:58,,
2340751,bet365,,AGO,14-04-2020 20:36:58,,
2340751,1xbet,,AGO,14-04-2020 20:36:58,,
2340751,1xstavka-hidden,,AGO,14-04-2020 20:36:58,,
2340751,pinnacle,,AGO,14-04-2020 20:36:58,,
2340751,buff88,1.57,AGO,14-04-2020 20:36:58,,
2340751,unibet,,AGO,14-04-2020 20:36:58,,
2340751,thunderfire-hidden,1.62,AGO,14-04-2020 20:36:58,,
2340751,parimatch,1.62,AGO,14-04-2020 20:36:58,,
2340751,skrilla-hidden,,AGO,14-04-2020 20:36:58,,
2340751,unikrn,,AGO,14-04-2020 20:36:58,,
2340751,vulkan,,AGO,14-04-2020 20:36:58,,
2340751,vulkanru-hidden,,AGO,14-04-2020 20:36:58,,
2340751,raybet-hidden,,AGO,14-04-2020 20:36:58,,
2340751,dongying-hidden,1.62,AGO,14-04-2020 20:36:58,,
2340751,betwinner,,AGO,14-04-2020 20:36:58,,
2340751,yabo-hidden,1.62,AGO,14-04-2020 20:36:58,,
2340751,shark-hidden,,AGO,14-04-2020 20:36:58,,
2340751,rb88-hidden,,AGO,14-04-2020 20:36:58,,
2340751,bobbet-hidden,1.62,AGO,14-04-2020 20:36:58,,
2340751,luckbox,,AGO,14-04-2020 20:36:58,,
2340751,betway,,SMASH,14-04-2020 20:36:58,,
2340751,ggbet,2.21,SMASH,14-04-2020 20:36:58,,
2340751,ggbetru-hidden,2.21,SMASH,14-04-2020 20:36:58,,
2340751,thunderpick,,SMASH,14-04-2020 20:36:58,,
2340751,lootbet,,SMASH,14-04-2020 20:36:58,,
2340751,bet365,,SMASH,14-04-2020 20:36:58,,
2340751,1xbet,,SMASH,14-04-2020 20:36:58,,
2340751,1xstavka-hidden,,SMASH,14-04-2020 20:36:58,,
2340751,pinnacle,,SMASH,14-04-2020 20:36:58,,
2340751,buff88,2.31,SMASH,14-04-2020 20:36:58,,
2340751,unibet,,SMASH,14-04-2020 20:36:58,,
2340751,thunderfire-hidden,2.21,SMASH,14-04-2020 20:36:58,,
2340751,parimatch,2.2,SMASH,14-04-2020 20:36:58,,
2340751,skrilla-hidden,,SMASH,14-04-2020 20:36:58,,
2340751,unikrn,,SMASH,14-04-2020 20:36:58,,
2340751,vulkan,,SMASH,14-04-2020 20:36:58,,
2340751,vulkanru-hidden,,SMASH,14-04-2020 20:36:58,,
2340751,raybet-hidden,,SMASH,14-04-2020 20:36:58,,
2340751,dongying-hidden,2.21,SMASH,14-04-2020 20:36:58,,
2340751,betwinner,,SMASH,14-04-2020 20:36:58,,
2340751,yabo-hidden,2.21,SMASH,14-04-2020 20:36:58,,
2340751,shark-hidden,,SMASH,14-04-2020 20:36:58,,
2340751,rb88-hidden,,SMASH,14-04-2020 20:36:58,,
2340751,bobbet-hidden,2.21,SMASH,14-04-2020 20:36:58,,
2340751,luckbox,,SMASH,14-04-2020 20:36:58,,
2340752,betway,,BIG,14-04-2020 20:36:58,,
2340752,ggbet,1.22,BIG,14-04-2020 20:36:58,,
2340752,ggbetru-hidden,1.22,BIG,14-04-2020 20:36:58,,
2340752,thunderpick,,BIG,14-04-2020 20:36:58,,
2340752,lootbet,,BIG,14-04-2020 20:36:58,,
2340752,bet365,,BIG,14-04-2020 20:36:58,,
2340752,1xbet,,BIG,14-04-2020 20:36:58,,
2340752,1xstavka-hidden,,BIG,14-04-2020 20:36:58,,
2340752,pinnacle,,BIG,14-04-2020 20:36:58,,
2340752,buff88,1.2,BIG,14-04-2020 20:36:58,,
2340752,unibet,,BIG,14-04-2020 20:36:58,,
2340752,thunderfire-hidden,1.22,BIG,14-04-2020 20:36:58,,
2340752,parimatch,1.22,BIG,14-04-2020 20:36:58,,
2340752,skrilla-hidden,1.22,BIG,14-04-2020 20:36:58,,
2340752,unikrn,,BIG,14-04-2020 20:36:58,,
2340752,vulkan,,BIG,14-04-2020 20:36:58,,
2340752,vulkanru-hidden,,BIG,14-04-2020 20:36:58,,
2340752,raybet-hidden,,BIG,14-04-2020 20:36:58,,
2340752,dongying-hidden,1.22,BIG,14-04-2020 20:36:58,,
2340752,betwinner,,BIG,14-04-2020 20:36:58,,
2340752,yabo-hidden,1.22,BIG,14-04-2020 20:36:58,,
2340752,shark-hidden,,BIG,14-04-2020 20:36:58,,
2340752,rb88-hidden,,BIG,14-04-2020 20:36:58,,
2340752,bobbet-hidden,1.22,BIG,14-04-2020 20:36:58,,
2340752,luckbox,,BIG,14-04-2020 20:36:58,,
2340752,betway,,Singularity,14-04-2020 20:36:58,,
2340752,ggbet,3.99,Singularity,14-04-2020 20:36:58,,
2340752,ggbetru-hidden,3.99,Singularity,14-04-2020 20:36:58,,
2340752,thunderpick,,Singularity,14-04-2020 20:36:58,,
2340752,lootbet,,Singularity,14-04-2020 20:36:58,,
2340752,bet365,,Singularity,14-04-2020 20:36:58,,
2340752,1xbet,,Singularity,14-04-2020 20:36:58,,
2340752,1xstavka-hidden,,Singularity,14-04-2020 20:36:58,,
2340752,pinnacle,,Singularity,14-04-2020 20:36:58,,
2340752,buff88,4.23,Singularity,14-04-2020 20:36:58,,
2340752,unibet,,Singularity,14-04-2020 20:36:58,,
2340752,thunderfire-hidden,3.94,Singularity,14-04-2020 20:36:58,,
2340752,parimatch,4.0,Singularity,14-04-2020 20:36:58,,
2340752,skrilla-hidden,3.85,Singularity,14-04-2020 20:36:58,,
2340752,unikrn,,Singularity,14-04-2020 20:36:58,,
2340752,vulkan,,Singularity,14-04-2020 20:36:58,,
2340752,vulkanru-hidden,,Singularity,14-04-2020 20:36:58,,
2340752,raybet-hidden,,Singularity,14-04-2020 20:36:58,,
2340752,dongying-hidden,3.94,Singularity,14-04-2020 20:36:58,,
2340752,betwinner,,Singularity,14-04-2020 20:36:58,,
2340752,yabo-hidden,3.99,Singularity,14-04-2020 20:36:58,,
2340752,shark-hidden,,Singularity,14-04-2020 20:36:58,,
2340752,rb88-hidden,,Singularity,14-04-2020 20:36:58,,
2340752,bobbet-hidden,3.99,Singularity,14-04-2020 20:36:58,,
2340752,luckbox,,Singularity,14-04-2020 20:36:58,,
2340731,betway,,Rooster,14-04-2020 20:36:58,,
2340731,ggbet,1.26,Rooster,14-04-2020 20:36:58,,
2340731,ggbetru-hidden,1.26,Rooster,14-04-2020 20:36:58,,
2340731,thunderpick,,Rooster,14-04-2020 20:36:58,,
2340731,lootbet,,Rooster,14-04-2020 20:36:58,,
2340731,bet365,,Rooster,14-04-2020 20:36:58,,
2340731,1xbet,1.27,Rooster,14-04-2020 20:36:58,,
2340731,1xstavka-hidden,1.27,Rooster,14-04-2020 20:36:58,,
2340731,pinnacle,,Rooster,14-04-2020 20:36:58,,
2340731,buff88,,Rooster,14-04-2020 20:36:58,,
2340731,unibet,,Rooster,14-04-2020 20:36:58,,
2340731,thunderfire-hidden,1.26,Rooster,14-04-2020 20:36:58,,
2340731,parimatch,1.25,Rooster,14-04-2020 20:36:58,,
2340731,skrilla-hidden,,Rooster,14-04-2020 20:36:58,,
2340731,unikrn,,Rooster,14-04-2020 20:36:58,,
2340731,vulkan,1.26,Rooster,14-04-2020 20:36:58,,
2340731,vulkanru-hidden,1.26,Rooster,14-04-2020 20:36:58,,
2340731,raybet-hidden,,Rooster,14-04-2020 20:36:58,,
2340731,dongying-hidden,1.26,Rooster,14-04-2020 20:36:58,,
2340731,betwinner,1.27,Rooster,14-04-2020 20:36:58,,
2340731,yabo-hidden,1.26,Rooster,14-04-2020 20:36:58,,
2340731,shark-hidden,,Rooster,14-04-2020 20:36:58,,
2340731,rb88-hidden,1.27,Rooster,14-04-2020 20:36:58,,
2340731,bobbet-hidden,1.26,Rooster,14-04-2020 20:36:58,,
2340731,luckbox,,Rooster,14-04-2020 20:36:58,,
2340731,betway,,VERTEX,14-04-2020 20:36:58,,
2340731,ggbet,3.69,VERTEX,14-04-2020 20:36:58,,
2340731,ggbetru-hidden,3.69,VERTEX,14-04-2020 20:36:58,,
2340731,thunderpick,,VERTEX,14-04-2020 20:36:58,,
2340731,lootbet,,VERTEX,14-04-2020 20:36:58,,
2340731,bet365,,VERTEX,14-04-2020 20:36:58,,
2340731,1xbet,3.64,VERTEX,14-04-2020 20:36:58,,
2340731,1xstavka-hidden,3.64,VERTEX,14-04-2020 20:36:58,,
2340731,pinnacle,,VERTEX,14-04-2020 20:36:58,,
2340731,buff88,,VERTEX,14-04-2020 20:36:58,,
2340731,unibet,,VERTEX,14-04-2020 20:36:58,,
2340731,thunderfire-hidden,3.63,VERTEX,14-04-2020 20:36:58,,
2340731,parimatch,3.75,VERTEX,14-04-2020 20:36:58,,
2340731,skrilla-hidden,,VERTEX,14-04-2020 20:36:58,,
2340731,unikrn,,VERTEX,14-04-2020 20:36:58,,
2340731,vulkan,3.69,VERTEX,14-04-2020 20:36:58,,
2340731,vulkanru-hidden,3.69,VERTEX,14-04-2020 20:36:58,,
2340731,raybet-hidden,,VERTEX,14-04-2020 20:36:58,,
2340731,dongying-hidden,3.63,VERTEX,14-04-2020 20:36:58,,
2340731,betwinner,3.64,VERTEX,14-04-2020 20:36:58,,
2340731,yabo-hidden,3.69,VERTEX,14-04-2020 20:36:58,,
2340731,shark-hidden,,VERTEX,14-04-2020 20:36:58,,
2340731,rb88-hidden,3.64,VERTEX,14-04-2020 20:36:58,,
2340731,bobbet-hidden,3.69,VERTEX,14-04-2020 20:36:58,,
2340731,luckbox,,VERTEX,14-04-2020 20:36:58,,
2339242,betway,2.25,RED Canids,14-04-2020 20:36:58,,
2339242,ggbet,1.41,RED Canids,14-04-2020 20:36:58,,
2339242,ggbetru-hidden,1.41,RED Canids,14-04-2020 20:36:58,,
2339242,thunderpick,2.38,RED Canids,14-04-2020 20:36:58,,
2339242,lootbet,2.3,RED Canids,14-04-2020 20:36:58,,
2339242,bet365,1.22,RED Canids,14-04-2020 20:36:58,,
2339242,1xbet,2.09,RED Canids,14-04-2020 20:36:58,,
2339242,1xstavka-hidden,2.09,RED Canids,14-04-2020 20:36:58,,
2339242,pinnacle,1.48,RED Canids,14-04-2020 20:36:58,,
2339242,buff88,1.0,RED Canids,14-04-2020 20:36:58,,
2339242,unibet,1.21,RED Canids,14-04-2020 20:36:58,,
2339242,thunderfire-hidden,2.01,RED Canids,14-04-2020 20:36:58,,
2339242,parimatch,2.25,RED Canids,14-04-2020 20:36:58,,
2339242,skrilla-hidden,2.1,RED Canids,14-04-2020 20:36:58,,
2339242,unikrn,2.37,RED Canids,14-04-2020 20:36:58,,
2339242,vulkan,,RED Canids,14-04-2020 20:36:58,,
2339242,vulkanru-hidden,,RED Canids,14-04-2020 20:36:58,,
2339242,raybet-hidden,2.02,RED Canids,14-04-2020 20:36:58,,
2339242,dongying-hidden,2.01,RED Canids,14-04-2020 20:36:58,,
2339242,betwinner,2.09,RED Canids,14-04-2020 20:36:58,,
2339242,yabo-hidden,1.41,RED Canids,14-04-2020 20:36:58,,
2339242,shark-hidden,,RED Canids,14-04-2020 20:36:58,,
2339242,rb88-hidden,2.09,RED Canids,14-04-2020 20:36:58,,
2339242,bobbet-hidden,1.41,RED Canids,14-04-2020 20:36:58,,
2339242,luckbox,1.27,RED Canids,14-04-2020 20:36:58,,
2339242,betway,5.4,W7M,14-04-2020 20:36:58,,
2339242,ggbet,2.77,W7M,14-04-2020 20:36:58,,
2339242,ggbetru-hidden,2.77,W7M,14-04-2020 20:36:58,,
2339242,thunderpick,5.8,W7M,14-04-2020 20:36:58,,
2339242,lootbet,5.5,W7M,14-04-2020 20:36:58,,
2339242,bet365,4.0,W7M,14-04-2020 20:36:58,,
2339242,1xbet,5.65,W7M,14-04-2020 20:36:58,,
2339242,1xstavka-hidden,5.65,W7M,14-04-2020 20:36:58,,
2339242,pinnacle,2.51,W7M,14-04-2020 20:36:58,,
2339242,buff88,13.56,W7M,14-04-2020 20:36:58,,
2339242,unibet,4.0,W7M,14-04-2020 20:36:58,,
2339242,thunderfire-hidden,1.75,W7M,14-04-2020 20:36:58,,
2339242,parimatch,5.0,W7M,14-04-2020 20:36:58,,
2339242,skrilla-hidden,1.72,W7M,14-04-2020 20:36:58,,
2339242,unikrn,5.5,W7M,14-04-2020 20:36:58,,
2339242,vulkan,,W7M,14-04-2020 20:36:58,,
2339242,vulkanru-hidden,,W7M,14-04-2020 20:36:58,,
2339242,raybet-hidden,1.76,W7M,14-04-2020 20:36:58,,
2339242,dongying-hidden,1.75,W7M,14-04-2020 20:36:58,,
2339242,betwinner,5.65,W7M,14-04-2020 20:36:58,,
2339242,yabo-hidden,2.77,W7M,14-04-2020 20:36:58,,
2339242,shark-hidden,,W7M,14-04-2020 20:36:58,,
2339242,rb88-hidden,5.65,W7M,14-04-2020 20:36:58,,
2339242,bobbet-hidden,2.77,W7M,14-04-2020 20:36:58,,
2339242,luckbox,3.4,W7M,14-04-2020 20:36:58,,
2339243,betway,6.0,Soberano,14-04-2020 20:36:58,,
2339243,ggbet,2.51,Soberano,14-04-2020 20:36:58,,
2339243,ggbetru-hidden,2.51,Soberano,14-04-2020 20:36:58,,
2339243,thunderpick,,Soberano,14-04-2020 20:36:58,,
2339243,lootbet,,Soberano,14-04-2020 20:36:58,,
2339243,bet365,3.4,Soberano,14-04-2020 20:36:58,,
2339243,1xbet,,Soberano,14-04-2020 20:36:58,,
2339243,1xstavka-hidden,,Soberano,14-04-2020 20:36:58,,
2339243,pinnacle,2.65,Soberano,14-04-2020 20:36:58,,
2339243,buff88,,Soberano,14-04-2020 20:36:58,,
2339243,unibet,3.3,Soberano,14-04-2020 20:36:58,,
2339243,thunderfire-hidden,,Soberano,14-04-2020 20:36:58,,
2339243,parimatch,5.8,Soberano,14-04-2020 20:36:58,,
2339243,skrilla-hidden,,Soberano,14-04-2020 20:36:58,,
2339243,unikrn,,Soberano,14-04-2020 20:36:58,,
2339243,vulkan,,Soberano,14-04-2020 20:36:58,,
2339243,vulkanru-hidden,,Soberano,14-04-2020 20:36:58,,
2339243,raybet-hidden,,Soberano,14-04-2020 20:36:58,,
2339243,dongying-hidden,,Soberano,14-04-2020 20:36:58,,
2339243,betwinner,,Soberano,14-04-2020 20:36:58,,
2339243,yabo-hidden,2.51,Soberano,14-04-2020 20:36:58,,
2339243,shark-hidden,,Soberano,14-04-2020 20:36:58,,
2339243,rb88-hidden,,Soberano,14-04-2020 20:36:58,,
2339243,bobbet-hidden,2.51,Soberano,14-04-2020 20:36:58,,
2339243,luckbox,,Soberano,14-04-2020 20:36:58,,
2339243,betway,2.1,Keyd,14-04-2020 20:36:58,,
2339243,ggbet,1.49,Keyd,14-04-2020 20:36:58,,
2339243,ggbetru-hidden,1.49,Keyd,14-04-2020 20:36:58,,
2339243,thunderpick,,Keyd,14-04-2020 20:36:58,,
2339243,lootbet,,Keyd,14-04-2020 20:36:58,,
2339243,bet365,1.3,Keyd,14-04-2020 20:36:58,,
2339243,1xbet,,Keyd,14-04-2020 20:36:58,,
2339243,1xstavka-hidden,,Keyd,14-04-2020 20:36:58,,
2339243,pinnacle,1.44,Keyd,14-04-2020 20:36:58,,
2339243,buff88,,Keyd,14-04-2020 20:36:58,,
2339243,unibet,1.29,Keyd,14-04-2020 20:36:58,,
2339243,thunderfire-hidden,,Keyd,14-04-2020 20:36:58,,
2339243,parimatch,2.08,Keyd,14-04-2020 20:36:58,,
2339243,skrilla-hidden,,Keyd,14-04-2020 20:36:58,,
2339243,unikrn,,Keyd,14-04-2020 20:36:58,,
2339243,vulkan,,Keyd,14-04-2020 20:36:58,,
2339243,vulkanru-hidden,,Keyd,14-04-2020 20:36:58,,
2339243,raybet-hidden,,Keyd,14-04-2020 20:36:58,,
2339243,dongying-hidden,,Keyd,14-04-2020 20:36:58,,
2339243,betwinner,,Keyd,14-04-2020 20:36:58,,
2339243,yabo-hidden,1.49,Keyd,14-04-2020 20:36:58,,
